2.833437906520909211e-01 2.978007187226965335e-01 4.328448146919885442e-01 4.145096691017204904e-01 7.159210684988347451e-01 7.410223984226030902e-01 7.424019153696953532e-01 1.941973715405848622e-01
2.847564932890943590e-01 2.278770068793158909e-01 4.017418303361405263e-01 4.184641372173437679e-01 7.139868223996244101e-01 7.190390558795405340e-01 7.147862844514766278e-01 2.020618574041156967e-01
2.861684004014367622e-01 2.469202332549214063e-01 4.315683518368123583e-01 4.224185929939169304e-01 7.120539825798369860e-01 7.530970215716804583e-01 7.537133309076214926e-01 2.101568985266589473e-01
2.875810906083673402e-01 3.147025578654292222e-01 4.167893181750524922e-01 4.263733942638915364e-01 7.101197364806267620e-01 7.724876217539978773e-01 7.702618685683323418e-01 2.206307455483974000e-01
2.889929977207098544e-01 2.842775912742638855e-01 3.447272939046454043e-01 4.303278623795147029e-01 7.081854903814163160e-01 7.272529263302665026e-01 7.467791243343676610e-01 2.262902109862991173e-01
2.904056879276404324e-01 2.320097683658857157e-01 4.234205875768043414e-01 3.307606140878684986e-01 7.034168934726107159e-01 7.934278488786269401e-01 7.844693363064968450e-01 2.295429494543757831e-01
2.918175950399828356e-01 3.525306988928911256e-01 3.702739308177864230e-01 4.382367739326610279e-01 6.949660236718799844e-01 7.268438217392244605e-01 7.596342149423477297e-01 2.341709153322585890e-01
2.932302852469134136e-01 1.984810479316621024e-01 2.667922527315707004e-01 4.452931064836820330e-01 6.810072833841381845e-01 7.205160605042026933e-01 7.053537900766291280e-01 2.363756401350151082e-01
8.002558164177445144e-02 2.415418101123385508e-01 3.002656747967811235e-01 4.558545806428240255e-01 7.056008561515006994e-01 7.528349157781997203e-01 7.802341767019659313e-01 2.342885222661236777e-01
1.536770372265405804e-01 2.536068046203883153e-01 1.482152365604758604e-01 4.664160671410159109e-01 7.002820282647886918e-01 7.658375473497908148e-01 7.542701901531203568e-01 2.374168136986949951e-01
1.635951539266365662e-01 3.031916617879946152e-01 2.022640818731454293e-01 4.769778867935591249e-01 7.358447952307675122e-01 8.048879380600101330e-01 7.959000811640164486e-01 2.431370958972310925e-01
1.578566243546784542e-01 3.035332606725626992e-01 2.255359815688583180e-01 4.765810752830614838e-01 7.304610745264059624e-01 8.079411310387842882e-01 8.169356849691296052e-01 2.499486036699591907e-01
1.521172992580593908e-01 3.078660017824639272e-01 2.828668122835604204e-01 4.734447725589793210e-01 7.250773538220444125e-01 7.900948387261129691e-01 8.019743854917615877e-01 2.559474747473718392e-01
1.272643008947172416e-01 3.012669285676232711e-01 3.521646660514486382e-01 4.703084821739470511e-01 7.182447037088145469e-01 7.470508543070122354e-01 7.434929029075413309e-01 2.627294100389399589e-01
5.839561539512883037e-02 2.263022379997741140e-01 2.752181852046783894e-01 4.671718462955135598e-01 6.756221456653961344e-01 7.117177710908106913e-01 7.128827444548357928e-01 2.659185488138221531e-01
3.005220974030505809e-01 2.148121425162865528e-01 1.984825739733209193e-01 4.640355435714312859e-01 6.807998840066380453e-01 7.074939520729146558e-01 7.032570533471047547e-01 2.695357189266657794e-01
1.626789208284406540e-01 2.381242671570640290e-01 1.884063099400031804e-01 4.608992531863992381e-01 6.795303654722161246e-01 7.586995588236645771e-01 7.589655997241048224e-01 2.695328238612919591e-01
2.017885166409719988e-01 2.882687052379200310e-01 2.445567737480416615e-01 4.886639913302871507e-01 7.279074750584133557e-01 8.080332188989549635e-01 7.822892491112153346e-01 2.694936895092847062e-01
2.060922180462935183e-01 2.737040502232599426e-01 1.984253848681599153e-01 5.117563384096019963e-01 6.994693919875233368e-01 7.421009252843783210e-01 7.466067597616217189e-01 2.672134075778285212e-01
2.869929244223106135e-01 2.761177079045502580e-01 1.556619475664729468e-01 5.864097505345152728e-01 6.958675453966454150e-01 7.780520847443259669e-01 7.781525866661402890e-01 2.682950508933888978e-01
3.047919434664944083e-01 1.520791055631554034e-01 1.434743307220141262e-01 7.049569887861231177e-01 7.923710876400689163e-01 7.849908376709899827e-01 8.028702775037100947e-01 2.695142811714504871e-01
3.034804340523805655e-01 2.471076929555369173e-01 4.416446158701301528e-01 7.745425432924207820e-01 9.020334333486057510e-01 9.591856916220995455e-01 9.742159404581461901e-01 2.714818756547505152e-01
2.422372912097313924e-01 4.707977889759960011e-01 5.206837718096537504e-01 5.538761299546776096e-01 7.610069450182800344e-01 8.368880111236975949e-01 8.563911742511828296e-01 2.726605648236866131e-01
1.787474375636375901e-01 3.929584902386289436e-01 4.927764112230977878e-01 5.211161495017071488e-01 7.561141875918673261e-01 7.361415381243912037e-01 7.125304419624943764e-01 2.762962572385873061e-01
1.152567883928828085e-01 3.699324870939519894e-01 5.014820633158812990e-01 5.255113931631494317e-01 7.729383241860849907e-01 7.369632782653513514e-01 7.430099110753326519e-01 2.795126238994323775e-01
1.144551854263031465e-01 3.836597486321700057e-01 5.312938008244743049e-01 5.299069823179930472e-01 7.761592408126463116e-01 7.352702061187058602e-01 7.672957465408322131e-01 2.795595667728352773e-01
1.160014864860576811e-01 3.223556785692129889e-01 4.967684034216691136e-01 5.343022259794354412e-01 7.484166971034019733e-01 6.949925129525361678e-01 7.207526303925061439e-01 2.819557226764889957e-01
1.175477751157394390e-01 2.780034425548216781e-01 4.504837193482015834e-01 5.386974696408778351e-01 7.293324118374311382e-01 6.864386179523660481e-01 7.234933525941076304e-01 2.864173446220835140e-01
1.190948592700821207e-01 3.508975979129316247e-01 4.353304215248294806e-01 5.430927256413701221e-01 6.938585195839948039e-01 7.011325448739887944e-01 7.182960069111874457e-01 2.956030404608577244e-01
1.206411603298366830e-01 3.308461927494386057e-01 4.276242200241204272e-01 5.474883024571638446e-01 6.848193419113622893e-01 7.026839372957385255e-01 7.182960069111874457e-01 3.036279985747919463e-01
1.221874613895912454e-01 2.633054772118328390e-01 3.160523419598114114e-01 5.518835584576562425e-01 7.048488831186583425e-01 7.034295241601731252e-01 7.454930412706239906e-01 3.128160084270867891e-01
1.263947054297705486e-01 3.746943252390477763e-01 4.164535654002136100e-01 5.618314116579048445e-01 7.539429136326567527e-01 8.033330033622085864e-01 8.184471569461682083e-01 3.239663527143263888e-01
1.336091818492789463e-01 4.069232346449718207e-01 4.713660980196737738e-01 5.719541462144854815e-01 7.345002847527969392e-01 7.742568471771688055e-01 8.101852029888957363e-01 3.377760286191484052e-01
1.408228627441263925e-01 4.156553578980999308e-01 5.119026382099876038e-01 5.820768931101162336e-01 7.208885949037303620e-01 7.471163807553824476e-01 7.720063137181190083e-01 3.481787834369539092e-01
1.480373267335619580e-01 3.568967605194550696e-01 5.147239876777550682e-01 5.921996276666969816e-01 7.171103944322326784e-01 7.528154389185026663e-01 7.216049592911654154e-01 3.617771501511640175e-01
1.552517907229975236e-01 2.995671582926613397e-01 4.966820316490163645e-01 6.023223622232776187e-01 7.133321939607351059e-01 7.443376858776822314e-01 7.664225854820354566e-01 3.742585619073669490e-01
1.624654716178449698e-01 2.272104269759962492e-01 4.717403621812860104e-01 6.124450967798582557e-01 7.134055566597949927e-01 7.837847888713502797e-01 7.664225854820354566e-01 3.730184749259433108e-01
1.696799480373533953e-01 3.619627508276783701e-01 5.214416288521597220e-01 6.225678436754890077e-01 7.229258321845005719e-01 7.489918631429313134e-01 7.964758846892422417e-01 3.629079891902948218e-01
1.768944120267889331e-01 2.984006575926900773e-01 5.079009218355563515e-01 6.079878123747739505e-01 7.207503393870208219e-01 7.603306063956739580e-01 7.656081233176229572e-01 3.641455378925703146e-01
1.841080929216363793e-01 3.779938759773062706e-01 5.626691128039587042e-01 5.873393869041909632e-01 7.342801859206600223e-01 7.762261942215021859e-01 7.971975242480341395e-01 3.617267617422106341e-01
1.913225569110719726e-01 4.123558071598414365e-01 6.364297041972089009e-01 5.666909614336080869e-01 7.422880562332280219e-01 7.738140966222225581e-01 7.922767148511511426e-01 3.573073832857325272e-01
1.985370333305803425e-01 3.894256393603761079e-01 6.483586011802877636e-01 5.460425483020751036e-01 7.289557221812984489e-01 7.714037758195568806e-01 7.701065603949028837e-01 3.549094638387348954e-01
2.057507017953549844e-01 3.558969189261522725e-01 6.713235353120752258e-01 5.253937773380907839e-01 7.156247944087917867e-01 7.377177151613275585e-01 7.609581756529416596e-01 3.548561701705155724e-01
2.162925595499403664e-01 3.382326645348883165e-01 6.110367376544074691e-01 5.047453518675076856e-01 7.022924603568623247e-01 7.364089516733616225e-01 7.519669978774243813e-01 3.538240182013983604e-01
2.287372377131217938e-01 2.945678372794404698e-01 6.237620132066779011e-01 4.864447268057816576e-01 7.166010851120402370e-01 7.397579077266966951e-01 7.626628443628639120e-01 3.561819775911236885e-01
2.411827114009642281e-01 3.533305891245395181e-01 6.102018476984425455e-01 4.707976761521550646e-01 7.187286248546909118e-01 7.714427408561266297e-01 8.059121657375144521e-01 3.561362274031037445e-01
2.536273895641456555e-01 4.509088319293634850e-01 6.236180670121981295e-01 4.551506254985284716e-01 7.173826866273824709e-01 7.522805891862099914e-01 7.751883634316542038e-01 3.593785375194993303e-01
2.660728632519880898e-01 4.379856150892480482e-01 6.173610516321461628e-01 4.395035748449017676e-01 7.160367591350313976e-01 7.824122644144522187e-01 7.617593680914626075e-01 3.617180765460891734e-01
2.785175538452423494e-01 3.197018788786500920e-01 6.383971006739580512e-01 4.238565118522251707e-01 7.146908316426804353e-01 7.772569060151661713e-01 8.133956582094177268e-01 3.673908654010457076e-01
2.909630151030119238e-01 4.178550489697134829e-01 6.057682927405723117e-01 4.082094611985984667e-01 7.230767978908041460e-01 7.747651241804851541e-01 7.930684351498084039e-01 3.708875539024347745e-01
3.034077056962661834e-01 4.192215292930154824e-01 6.361130245973359854e-01 3.925624105449718737e-01 7.585704424659071021e-01 7.622566005080032570e-01 8.231918150968806636e-01 3.718739556835319870e-01
3.894635237460046806e-01 4.738848401682076439e-01 7.013900989557394494e-01 3.769157053847466132e-01 7.719719096436701289e-01 8.108561865687147208e-01 8.451782449601089597e-01 3.718310597853171640e-01
3.794220882933859729e-01 1.997142179266355733e-01 7.679914864152861398e-01 3.461312438616309661e-01 7.664682579949280150e-01 7.702242997488935039e-01 8.271314941356474604e-01 3.717563385557747790e-01
3.693806404106945163e-01 3.136360469771239945e-01 8.475484572543233730e-01 2.192707804039498998e-01 7.583700959554368071e-01 8.031311162616082688e-01 8.179319729335480238e-01 3.717777661170978964e-01
3.593392049580758085e-01 3.968787804408282494e-01 7.759949191641484223e-01 1.130488341596630752e-01 6.861356409212132634e-01 6.898832041419235006e-01 7.297684270015856178e-01 3.709918068375684941e-01
3.492977695054571008e-01 2.458078819272371263e-01 5.910853448874126004e-01 1.378157013819587828e-01 6.806249471403986728e-01 6.804615194121198529e-01 7.025960223883147560e-01 3.674441488753729113e-01
3.392563216227656442e-01 2.682048084133881183e-01 5.440785976617259490e-01 1.625822107718031539e-01 6.935382635990587907e-01 7.668399322522164718e-01 7.787302889843801257e-01 3.605770334209048578e-01
3.292148861701468254e-01 4.072231758182920380e-01 6.160845989168822756e-01 1.873490656550488020e-01 6.700451313175941337e-01 7.574642857939102303e-01 7.697069081158477433e-01 3.502309668374084528e-01
3.191734382874553688e-01 3.609295604560360804e-01 6.352396131146854641e-01 2.121159328773445651e-01 6.454995223400180615e-01 7.187450696015936780e-01 7.401915238744127823e-01 3.389151858742828760e-01
3.091320028348366611e-01 3.645290523676145700e-01 6.294051075987912025e-01 2.368827877605902688e-01 6.191776858365649616e-01 7.279489213299760175e-01 7.221201542163891984e-01 3.287193466795677588e-01
2.990905673822180644e-01 3.813267472322281471e-01 6.438098872388511307e-01 2.616496426438359446e-01 5.976921730883280048e-01 7.573580288295324037e-01 7.557456723637193674e-01 3.207876422911252190e-01
2.890491194995264967e-01 4.078605896714029289e-01 6.447023617565552644e-01 2.650763819279509104e-01 5.843598283014410644e-01 7.409055033128939538e-01 7.435857146005584450e-01 3.148582731704684390e-01
2.790076840469077890e-01 3.751609255190362369e-01 7.072635113149853270e-01 2.678301864395912224e-01 5.703037434197462119e-01 7.125005575123770640e-01 7.392255511225989117e-01 3.128160084270867891e-01
2.689662485942890813e-01 3.255677311568447863e-01 7.110349097222838921e-01 2.705839909512316455e-01 5.383428123096876128e-01 7.151499536555989689e-01 7.002492560867260574e-01 3.115515886250741495e-01
2.589248007115976247e-01 3.608170507216545975e-01 7.150580213115891315e-01 2.733381409562734010e-01 5.063804749202061029e-01 6.758215225682540073e-01 6.761850228610968294e-01 3.139923835825022547e-01
2.488833652589788892e-01 3.475647266580101924e-01 7.197872561110366663e-01 2.760919454679138241e-01 4.744195545451049267e-01 6.819385240367820122e-01 6.803160107523366085e-01 3.159865739304510979e-01
2.261158099342160666e-01 2.997004686209898683e-01 7.235201431315620990e-01 2.788460954729554686e-01 4.256401334284356519e-01 6.643171492776355214e-01 6.586894458156955512e-01 3.159946780747193706e-01
2.029095103288570678e-01 3.496644279179577097e-01 7.016686524855049178e-01 2.815998999845958917e-01 3.895539406732470011e-01 6.476981481037388244e-01 6.163909504991600397e-01 3.217074371808404387e-01
2.112125503762433409e-01 3.347998034683012936e-01 6.868125859102862663e-01 2.858741222431662177e-01 3.647713145706280025e-01 6.308223602090269333e-01 6.029430108792414034e-01 3.307992982422697792e-01
2.272549763885750862e-01 3.635291825126354404e-01 6.745479361523686324e-01 2.997979135061217271e-01 3.399872714536285589e-01 6.172299906021040394e-01 5.889571562935509430e-01 3.445103278526467361e-01
2.432981979255678107e-01 2.537067944320539059e-01 6.046455103956478450e-01 3.137217171081273515e-01 3.319568362605477829e-01 6.086052500808981636e-01 6.053503857808322230e-01 3.628145213930678015e-01
2.593414194625606184e-01 2.573062863436328396e-01 6.061904071481516443e-01 3.276455083710829719e-01 3.741660232983034517e-01 6.547927498595058626e-01 6.340759376040202566e-01 3.846524480389920675e-01
2.753846409995532873e-01 3.768940163106615504e-01 6.096455112722433123e-01 3.415692996340385923e-01 3.919170805265601021e-01 6.816799605193529787e-01 6.677128266842279336e-01 4.062952126194880886e-01
2.914278625365460673e-01 3.986576834101553946e-01 6.112382684106264508e-01 3.554930908969941017e-01 4.096695440342397743e-01 6.451337552685839638e-01 6.547535643629568414e-01 4.309932599768960815e-01
3.074710840735387363e-01 3.503310078212775736e-01 6.101345491007558186e-01 3.694168821599496111e-01 4.274220075419193909e-01 6.352994349888623216e-01 6.404779146779410182e-01 4.595897677074469723e-01
3.235143056105315162e-01 3.747943150507133669e-01 6.047030848174749229e-01 3.833406734229052315e-01 4.451744710495991186e-01 6.530677972283943644e-01 6.365420223125987098e-01 4.926738612269272455e-01
3.395575147174514363e-01 3.057329800058528058e-01 6.048373068360948235e-01 4.175532438646910594e-01 4.629269345572787908e-01 6.732429493117160213e-01 6.838370932323214468e-01 5.290649858841353081e-01
3.556007362544441053e-01 2.882687052379200310e-01 4.405412920168377267e-01 4.633718137302927920e-01 4.939172108167383946e-01 6.687676513284945834e-01 6.892427823418237898e-01 5.563834343849616282e-01
3.716439577914367742e-01 3.296671721267518951e-01 5.024881352706631610e-01 5.091903712568441875e-01 5.760712066472701842e-01 7.818969141762082131e-01 7.898522944628476594e-01 5.847762885379138575e-01
3.876871793284295542e-01 3.067994908941582555e-01 5.167583075754372812e-01 5.550089411224458091e-01 6.517099957906621333e-01 8.095279349038759786e-01 8.205647367484337762e-01 6.144254073791496351e-01
4.037304008654223342e-01 3.872259200270860013e-01 5.056837489000429731e-01 6.008275109880474307e-01 7.246287077462749693e-01 8.610779992550358086e-01 8.676476666555459349e-01 6.392654250726882426e-01
4.655609143694673380e-01 3.979911317685125294e-01 5.086685030539221941e-01 6.466460808536490523e-01 7.975460026875073050e-01 8.435363200484665702e-01 8.648463358539424384e-01 6.575534103245728179e-01
5.094082200101689439e-01 3.857594781537947437e-01 5.811043960293632571e-01 6.714125902434933124e-01 8.422918709003498483e-01 8.813151355106758622e-01 8.778396891486391906e-01 6.699681642199329934e-01
5.085212348733364474e-01 2.735707398949314140e-01 5.864790565241490006e-01 6.723862029875405932e-01 8.629294723012146395e-01 8.788251191554328212e-01 9.202120627910682638e-01 6.756142756591033693e-01
5.076350328310920146e-01 3.645290523676145700e-01 5.753753253211753016e-01 6.733598280706378780e-01 8.835685014514171876e-01 9.005817673483564878e-01 9.092737709930173162e-01 6.745022239632257888e-01
5.067488432189204417e-01 3.653289425992631845e-01 5.818533096692535267e-01 6.743334408146851588e-01 9.051541820874106081e-01 9.631102166065592662e-01 9.638401933720327497e-01 6.631566564472048952e-01
5.058626411766761199e-01 2.657051479067775723e-01 5.776496772219373854e-01 6.753070535587325507e-01 9.268781397100281927e-01 9.322683772744002617e-01 9.321561037807976069e-01 6.426688292669090474e-01
5.049764515645045471e-01 2.642386777718095381e-01 5.816996392989139952e-01 6.762810117961811640e-01 9.486020865976885208e-01 8.837520177251421138e-01 9.088116113209461222e-01 6.231807578664418923e-01
4.717974796694092143e-01 3.098032549255509416e-01 5.799913378602987724e-01 6.772546245402284448e-01 9.201075698556018256e-01 8.246451355207481404e-01 8.426382928382402104e-01 5.994928334771904010e-01
4.201467607586271136e-01 3.040998507642169724e-01 5.870065955995226181e-01 5.652124717787415653e-01 8.693007768840382843e-01 7.299023337906642706e-01 7.678260881597548382e-01 5.629968646391032561e-01
3.684952338931111182e-01 2.797032128297836095e-01 5.825345292548789189e-01 4.254055808733668842e-01 8.132527697679637901e-01 6.921801834281078314e-01 7.182960069111874457e-01 5.161880307242890931e-01
3.243032547629726148e-01 4.462553207905186614e-01 5.869972668802410087e-01 2.855983321355406446e-01 7.584406460956505391e-01 6.874746488186956883e-01 7.133998272604702429e-01 4.673259226625590124e-01
3.274598841876168454e-01 4.397562091256668193e-01 5.853368156875928818e-01 2.372380043333756350e-01 7.341602657112368258e-01 7.006650097038560343e-01 7.372045696867751685e-01 4.183219156219435408e-01
3.306165136122608539e-01 2.994671684809955270e-01 5.807398661835230236e-01 2.411897331798882049e-01 7.098798960617804799e-01 6.994235381436982868e-01 7.240104353997419695e-01 3.876748147381152698e-01
3.337731430369050845e-01 3.730945447757512135e-01 5.803753261977706579e-01 2.451418075198020519e-01 6.921020443797846200e-01 7.410702134907143357e-01 7.634147882216568703e-01 3.478384705410406119e-01
3.369297600314764551e-01 3.158982528772857901e-01 5.885421636327446970e-01 2.634441477094848771e-01 6.994510459452796258e-01 7.678334558059246584e-01 7.508135029465622390e-01 3.125650755776439582e-01
3.400863894561204637e-01 2.883353745329224616e-01 5.621512979044449576e-01 3.147924875322536398e-01 7.068000582457319991e-01 7.600216053941374339e-01 7.718945686579786747e-01 2.850701096401523360e-01
3.432430188807646942e-01 3.926085258977991543e-01 5.550208811816548238e-01 3.661408150159722874e-01 7.141504768256072833e-01 7.544518346483195526e-01 7.841302926274437146e-01 2.692091983668467581e-01
3.463988527807477791e-01 3.574300300944461828e-01 5.773559543834271279e-01 4.174895003321426046e-01 7.214994891260597676e-01 7.915718433507750174e-01 7.970024287221365578e-01 2.544316939524455257e-01
3.495554822053918986e-01 2.943345371394461285e-01 5.875438689906681278e-01 4.688378278158612522e-01 7.288485014265121409e-01 7.843391041461640345e-01 7.902349012551898033e-01 2.452784350785285339e-01
3.527121116300360182e-01 2.996337993259869936e-01 5.826687512734988195e-01 4.902208956482094759e-01 7.361989200063874250e-01 7.796477499581350168e-01 7.853216652051561164e-01 2.440059213261397963e-01
3.558687286246073889e-01 3.675286336708765145e-01 5.848186154714131169e-01 4.777374170192715264e-01 7.378213692671147239e-01 7.236489490355543230e-01 7.623124406635366501e-01 2.419392829866004457e-01
3.590253580492515084e-01 3.184645544172224341e-01 5.904231883368410427e-01 4.652539260512833508e-01 7.160141835195613647e-01 6.957664380253851810e-01 7.215235185310259203e-01 2.371700807328225857e-01
3.621819874738956280e-01 2.835360331430332170e-01 5.854422504952992989e-01 4.527707805766965077e-01 6.621755272566929307e-01 6.691661290913812898e-01 6.830624184203768490e-01 2.373200838559763604e-01
3.653386168985397475e-01 3.956581021068936721e-01 5.813253751373017586e-01 4.402873019477585581e-01 6.643129324252196044e-01 7.290929859572974348e-01 7.358010560964521884e-01 2.384107385722072925e-01
3.684944507985229434e-01 3.033999503442341705e-01 5.788973427262877891e-01 4.278038233188203865e-01 6.746500845353744502e-01 7.259299937380935264e-01 7.246733651515460117e-01 2.395575820220314234e-01
3.716510802231670629e-01 2.682048084133881183e-01 5.810950571701694045e-01 4.463812626293260921e-01 6.849872259105717065e-01 7.647873473792540233e-01 7.601115213081176547e-01 2.408596376739036704e-01
3.748076972177383226e-01 3.198685379853183353e-01 5.876878151851478993e-01 4.529504371453971778e-01 6.953243780207264413e-01 7.724752294464044544e-01 7.691500488703488791e-01 2.419659298207101350e-01
3.779643266423825532e-01 2.960343074144085040e-01 6.063825990451766623e-01 3.759178834245049394e-01 7.056615193959236976e-01 7.471004348545614571e-01 7.599732586214008601e-01 2.440702040101090375e-01
3.256985677280902491e-01 3.485645965129893220e-01 6.052115709977070601e-01 3.658271933808991960e-01 7.159986607711210649e-01 7.806519003399985390e-01 7.722260280775788965e-01 2.497400977996917515e-01
3.317248534860075537e-01 3.274674810551381210e-01 6.128119523740436225e-01 3.721826185329866199e-01 7.263343958668952993e-01 7.487775724175618208e-01 7.786299039445137016e-01 2.544531215137685876e-01
3.331351695490279985e-01 3.481313167496640215e-01 5.917856275080916051e-01 3.785383891784753763e-01 7.366715479770501451e-01 7.471163807553824476e-01 7.699758710550353991e-01 2.645556764013154982e-01
3.319058850666688487e-01 3.332750294945920899e-01 6.064304492911438693e-01 3.848938266696129151e-01 7.347203728499764885e-01 7.434964688770251406e-01 7.527303126690948476e-01 2.761509229180434954e-01
3.306758050596486642e-01 3.445317965764087553e-01 6.070828715259434238e-01 3.912492641607503430e-01 7.222514621589019024e-01 7.256112115277841834e-01 7.630643845223296085e-01 2.853053031200981082e-01
3.294457250526283687e-01 3.385326339698850884e-01 6.092708617939650573e-01 3.976046893128377668e-01 7.097839577472504491e-01 7.266791228785799417e-01 7.383864701246242168e-01 2.898555405702509247e-01
3.282164281401963590e-01 3.155316141472865876e-01 6.139639173864597232e-01 4.039601268039751947e-01 7.022529557135288591e-01 7.438347279470314266e-01 7.416329151115860219e-01 2.910209063221321779e-01
3.269863481331762856e-01 2.833027330030388757e-01 6.075053813901011290e-01 4.103155519560627296e-01 7.030514862567344148e-01 7.275150321237472406e-01 7.232584915409491222e-01 2.910261255949187498e-01
3.257562681261559900e-01 3.669620435792226854e-01 6.033885060321035887e-01 4.166713349406013789e-01 7.038485997855594700e-01 7.254606817713468159e-01 7.516336396648100049e-01 2.897883526270157439e-01
3.245261881191358055e-01 2.841026232346872682e-01 6.062577158857506143e-01 4.230267600926889138e-01 7.099067012504770569e-01 7.608964796758743709e-01 7.638030695678343918e-01 2.874118505474489993e-01
3.370080322000718054e-01 3.470981263780215098e-01 6.093860207775313453e-01 4.330376905167835355e-01 7.248389196826211522e-01 7.381250429557557613e-01 7.570753185407520514e-01 2.829021542064216743e-01
3.649860378827846086e-01 3.645290523676145700e-01 6.126489431445102385e-01 4.471796608626901204e-01 7.397697318353422258e-01 7.841938821452165698e-01 7.937597704085994632e-01 2.805656223780195191e-01
3.816371769915571921e-01 2.816696037614030423e-01 6.043809600847169783e-01 4.613219643629479227e-01 7.547005332531059318e-01 8.135091363051643043e-01 8.074785608481164223e-01 2.782024539093996829e-01
3.437600353299562483e-01 2.774368524631674049e-01 6.086087153833057428e-01 4.754639347088543966e-01 7.619310316235582414e-01 7.771152262902705221e-01 7.977278658669567646e-01 2.749171663436519863e-01
