2.046411999999999953e-01 6.660438499999999928e-01 4.158385600000000237e-01 5.218644300000000458e-01 6.971088100000000232e-01 8.072985599999999984e-01 7.542628200000000005e-01
2.084685900000000092e-01 6.466725199999999729e-01 3.935312100000000202e-01 5.185424499999999881e-01 7.101644499999999471e-01 8.120354300000000025e-01 7.977693099999999538e-01
2.122959700000000005e-01 6.434884300000000001e-01 4.074153200000000252e-01 5.152204799999999807e-01 7.232200899999999821e-01 7.885607900000000114e-01 7.686047200000000190e-01
1.622130400000000028e-01 6.480169099999999460e-01 4.032700799999999752e-01 5.118985000000000340e-01 7.303222400000000114e-01 7.922147600000000178e-01 7.715362799999999632e-01
2.329675499999999955e-01 6.500556100000000059e-01 4.211766599999999805e-01 5.085765199999999764e-01 7.273822899999999869e-01 7.910614500000000548e-01 7.939143699999999804e-01
2.341034300000000012e-01 6.685601700000000092e-01 4.250299300000000002e-01 5.052545499999999690e-01 7.244410199999999911e-01 7.657809500000000158e-01 7.657634199999999725e-01
2.352399500000000032e-01 6.390660900000000311e-01 4.334140300000000057e-01 5.019325700000000223e-01 7.215010699999999666e-01 7.744033900000000248e-01 7.664004100000000319e-01
2.363758199999999865e-01 6.629231500000000166e-01 4.283126700000000064e-01 5.016747999999999763e-01 7.187911099999999553e-01 7.697979799999999928e-01 7.587217800000000123e-01
2.375123399999999885e-01 6.381816200000000050e-01 3.976388499999999881e-01 5.048796399999999629e-01 7.169892900000000013e-01 7.503732199999999519e-01 7.334155999999999453e-01
2.386482199999999942e-01 6.449198000000000430e-01 4.270538199999999729e-01 5.080844700000000103e-01 7.151887799999999684e-01 7.804672700000000463e-01 7.690872399999999498e-01
2.397847300000000015e-01 6.689036299999999713e-01 4.124787100000000262e-01 5.112895800000000213e-01 7.133869600000000144e-01 7.976010500000000336e-01 7.842518499999999726e-01
2.409206100000000073e-01 6.581381800000000171e-01 3.414110100000000148e-01 5.144944200000000079e-01 7.115851399999999494e-01 7.576311000000000018e-01 7.627329299999999757e-01
2.420571199999999867e-01 6.396439400000000219e-01 4.190184800000000265e-01 4.338016211999999872e-01 7.071430199999999555e-01 8.161040999999999990e-01 7.972711700000000290e-01
2.431929999999999925e-01 6.822885899999999726e-01 3.666051499999999908e-01 5.209040799999999916e-01 6.992707299999999515e-01 7.572696100000000374e-01 7.745129699999999673e-01
2.443295099999999997e-01 6.277802700000000291e-01 2.645513299999999735e-01 5.266227799999999570e-01 6.862676599999999461e-01 7.516783200000000109e-01 7.247719299999999532e-01
7.280621600000000693e-02 6.430167199999999861e-01 2.975628799999999741e-01 5.351821700000000126e-01 7.091774600000000373e-01 7.802356700000000478e-01 7.933901899999999952e-01
1.320588500000000054e-01 6.472857499999999931e-01 1.476104599999999989e-01 5.437415700000000074e-01 7.042227800000000482e-01 7.917249600000000331e-01 7.695975299999999741e-01
1.400379800000000063e-01 6.648306600000000177e-01 2.009135300000000068e-01 5.523012400000000266e-01 7.373507799999999834e-01 8.262303800000000420e-01 8.077459799999999746e-01
1.354213300000000064e-01 6.649515299999999574e-01 2.238643200000000055e-01 5.519796500000000439e-01 7.323356500000000047e-01 8.289282199999999934e-01 8.270224099999999856e-01
1.308040400000000103e-01 6.664846100000000328e-01 2.804040899999999947e-01 5.494378800000000451e-01 7.273205200000000259e-01 8.131590100000000154e-01 8.133122999999999880e-01
1.108097900000000052e-01 6.641496199999999961e-01 3.487457600000000157e-01 5.468961199999999856e-01 7.209556599999999982e-01 7.751247999999999472e-01 7.597215299999999782e-01
5.540489700000000156e-02 6.376244100000000303e-01 2.728610000000000202e-01 5.443540799999999624e-01 6.812512099999999959e-01 7.439040399999999886e-01 7.316712499999999952e-01
2.501957766399998118e-01 6.335587999999999775e-01 1.971842000000000039e-01 5.418123099999999637e-01 6.860744600000000526e-01 7.401718200000000358e-01 7.228505400000000414e-01
1.393008699999999933e-01 6.418074701000002769e-01 1.872469700000000126e-01 5.392705500000000152e-01 6.848918577000000507e-01 7.854177429000002153e-01 7.739002699999999457e-01
1.707645600000000097e-01 6.595503799999999917e-01 2.426226599999999900e-01 5.617720699999999567e-01 7.299568800000000302e-01 8.290095899999999629e-01 7.952734000000000192e-01
1.742268899999999954e-01 6.543968799999999586e-01 1.971277999999999919e-01 5.804869200000000173e-01 7.034657800000000405e-01 7.707509799999999744e-01 7.625749800000000134e-01
2.393115500000000118e-01 6.552509190999998845e-01 1.549544200000000094e-01 6.409886700000000381e-01 7.001105300000000087e-01 8.025178800000000168e-01 7.914826799999999940e-01
2.536308700000000083e-01 6.113615900000000103e-01 1.429349699999999945e-01 7.370635199999999720e-01 7.900070599999999832e-01 8.086490499999999804e-01 8.141332700000000200e-01
2.525757599999999825e-01 6.449861300000000464e-01 4.369910499999999920e-01 7.934581000000000550e-01 8.921614900000000015e-01 9.625698299999999596e-01 9.711495700000000175e-01
2.033056199999999925e-01 7.241357499999999670e-01 5.149396099999999921e-01 6.146222799999999653e-01 7.607902300000000118e-01 8.545060500000000170e-01 8.631782999999999539e-01
1.522280000000000022e-01 6.965934000000000292e-01 4.874173199999999873e-01 5.880724400000000296e-01 7.562324499999999450e-01 7.654851900000000375e-01 7.313484099999999488e-01
1.011497400000000019e-01 6.884459699999999627e-01 4.960028499999999951e-01 5.916344999999999521e-01 7.719047399999999781e-01 7.662112899999999893e-01 7.592789300000000186e-01
1.005048500000000067e-01 6.933031699999999686e-01 5.254032400000000491e-01 5.951968399999999493e-01 7.749051399999999923e-01 7.647152699999999470e-01 7.815337799999999557e-01
1.017488500000000018e-01 6.716115799999999858e-01 4.913542300000000029e-01 5.987588999999999828e-01 7.490619600000000267e-01 7.291253899999999843e-01 7.388829900000000173e-01
1.029928400000000022e-01 6.559181600000000278e-01 4.457081900000000041e-01 6.023209600000000163e-01 7.312842600000000193e-01 7.215670600000000379e-01 7.413945100000000066e-01
1.042374699999999987e-01 6.817107399999999817e-01 4.307639799999999908e-01 6.058830299999999891e-01 6.982390499999999722e-01 7.345507999999999482e-01 7.366318099999999980e-01
1.054814699999999938e-01 6.746158300000000274e-01 4.231641099999999822e-01 6.094453600000000471e-01 6.898187300000000466e-01 7.359216299999999933e-01 7.366318099999999980e-01
1.067254700000000028e-01 6.507174900000000095e-01 3.131317200000000023e-01 6.130074300000000198e-01 7.084769699999999837e-01 7.365804400000000030e-01 7.615543999999999647e-01
1.101102000000000053e-01 6.901308800000000021e-01 4.121475900000000081e-01 6.210695200000000415e-01 7.542098299999999700e-01 8.248564200000000346e-01 8.284074799999999739e-01
1.159142499999999965e-01 7.015346300000000479e-01 4.663024299999999900e-01 6.292733400000000143e-01 7.360983199999999727e-01 7.991643600000000180e-01 8.208364599999999900e-01
1.217176600000000053e-01 7.046243699999999999e-01 5.062796400000000308e-01 6.374771700000000374e-01 7.234185400000000543e-01 7.751827000000000023e-01 7.858504099999999992e-01
1.275216999999999878e-01 6.838334600000000041e-01 5.090620599999999829e-01 6.456809900000000102e-01 7.198990100000000059e-01 7.802184599999999470e-01 7.396640399999999671e-01
1.333257399999999981e-01 6.635481800000000430e-01 4.912690499999999849e-01 6.538848099999999830e-01 7.163794799999999574e-01 7.727274100000000034e-01 7.807336400000000065e-01
1.391291500000000070e-01 6.379457600000000284e-01 4.666715300000000011e-01 6.620886299999999558e-01 7.164478199999999575e-01 8.075833700000000226e-01 7.807336400000000065e-01
1.449332000000000120e-01 6.856259900000000185e-01 5.156870099999999457e-01 6.702924599999999788e-01 7.253163000000000249e-01 7.768399000000000276e-01 8.082736299999999652e-01
1.507372399999999946e-01 6.631354299999999702e-01 5.023331399999999558e-01 6.584762899999999641e-01 7.232897499999999535e-01 7.868589572000004306e-01 7.799872899999999998e-01
1.565406500000000034e-01 6.912983799999999901e-01 5.563456300000000354e-01 6.417420799999999925e-01 7.358932900000000332e-01 8.009045000000000192e-01 8.089349200000000017e-01
1.623446900000000137e-01 7.034568700000000119e-01 6.290884599999999605e-01 6.250078700000000209e-01 7.433529100000000334e-01 7.987731399999999926e-01 8.044256300000000026e-01
1.681487399999999910e-01 6.953433500000000267e-01 6.408527600000000213e-01 6.082736699999999885e-01 7.309333599999999764e-01 7.966433499999999723e-01 7.841095300000000545e-01
1.739521400000000051e-01 6.834796800000000339e-01 6.635008199999999912e-01 5.915391800000000533e-01 7.185151199999999516e-01 7.668779199999999907e-01 7.757262099999999716e-01
1.824330700000000027e-01 6.772294300000000211e-01 6.040458699999999848e-01 5.748049699999999707e-01 7.060955700000000057e-01 7.657214799999999544e-01 7.674869500000000011e-01
1.924448199999999887e-01 6.617792399999999908e-01 6.165955600000000425e-01 5.599735000000000129e-01 7.194245700000000410e-01 7.686806600000000156e-01 7.772883200000000326e-01
2.024572099999999986e-01 6.825716200000000455e-01 6.032224999999999948e-01 5.472925800000000285e-01 7.214064500000000324e-01 7.966777800000000020e-01 8.169207699999999628e-01
2.124689600000000123e-01 7.170983199999999558e-01 6.164536000000000460e-01 5.346116600000000441e-01 7.201526600000000000e-01 7.797458600000000128e-01 7.887663499999999495e-01
2.224813499999999944e-01 7.125256199999999707e-01 6.102829199999999510e-01 5.219307399999999486e-01 7.188988800000000179e-01 8.063705899999999982e-01 7.764604000000000505e-01
2.324931100000000028e-01 6.706725700000000234e-01 6.310287100000000482e-01 5.092498100000000250e-01 7.176451000000000358e-01 8.018152499999999794e-01 8.237784299999999504e-01
2.425054899999999902e-01 7.054027000000000491e-01 5.988501200000000413e-01 4.965688899999999850e-01 7.254569299999999998e-01 7.996134799999999876e-01 8.051511399999999874e-01
2.525172500000000264e-01 7.058862099999999584e-01 6.287761499999999781e-01 4.838879700000000006e-01 7.585205400000000209e-01 7.885607900000000114e-01 8.327553500000000053e-01
3.217492000000000130e-01 7.252280599999999522e-01 6.931525200000000497e-01 4.712073299999999798e-01 7.710044900000000423e-01 8.315040000000000209e-01 8.529030899999999749e-01
3.136708599999999958e-01 6.282166099999999531e-01 7.588349300000000186e-01 4.462585199999999919e-01 7.658776400000000262e-01 7.956011499999999792e-01 8.363655599999999524e-01
3.055925099999999839e-01 6.685262600000000388e-01 8.372941600000000095e-01 3.434463400000000166e-01 7.583339100000000554e-01 8.246780299999999508e-01 8.279353799999999985e-01
2.975141700000000222e-01 6.979805399999999826e-01 7.667279299999999465e-01 2.573603400000000208e-01 6.910449100000000122e-01 7.246107400000000309e-01 7.471448099999999926e-01
2.894358300000000050e-01 6.445262099999999883e-01 5.843697700000000106e-01 2.774322799999999756e-01 6.859115000000000073e-01 7.162856199999999562e-01 7.222447899999999699e-01
2.813574799999999931e-01 6.524510500000000324e-01 5.380116299999999629e-01 2.975039300000000275e-01 6.979407199999999589e-01 7.926106800000000119e-01 7.920120699999999569e-01
2.732791399999999760e-01 7.016407599999999745e-01 6.090240799999999677e-01 3.175758599999999876e-01 6.760560199999999798e-01 7.843262399999999523e-01 7.837433000000000316e-01
2.652007900000000196e-01 6.852604100000000420e-01 6.279147899999999449e-01 3.376477999999999979e-01 6.531909000000000187e-01 7.501134499999999594e-01 7.566962400000000200e-01
2.571224500000000024e-01 6.865340399999999565e-01 6.221607900000000191e-01 3.577197300000000135e-01 6.286711600000000066e-01 7.582460899999999837e-01 7.401361499999999927e-01
2.490441100000000130e-01 6.924776700000000451e-01 6.363668099999999495e-01 3.777916599999999736e-01 6.086566300000000318e-01 7.842323500000000225e-01 7.709496200000000021e-01
2.409657600000000011e-01 7.018663000000000540e-01 6.372469699999999682e-01 3.805688099999999796e-01 5.962370700000000356e-01 7.696946900000000147e-01 7.598065800000000092e-01
2.328874200000000116e-01 6.902959800000000312e-01 6.989448900000000409e-01 3.828005899999999961e-01 5.831433200000000205e-01 7.445957199999999609e-01 7.558110500000000398e-01
2.248090799999999945e-01 6.727481199999999495e-01 7.026642499999999902e-01 3.850323700000000127e-01 5.533705599999999558e-01 7.469367599999999774e-01 7.200942799999999755e-01
2.167307300000000103e-01 6.852205999999999575e-01 7.066318499999999503e-01 3.872644299999999928e-01 5.235964899999999700e-01 7.121856600000000537e-01 6.980425000000000102e-01
2.086523899999999931e-01 6.805314500000000377e-01 7.112958299999999623e-01 3.894962100000000094e-01 4.938237400000000110e-01 7.175907200000000152e-01 7.018280199999999969e-01
1.903358800000000128e-01 6.635953500000000282e-01 7.149772100000000297e-01 3.917282699999999895e-01 4.483839499999999756e-01 7.020202500000000123e-01 6.820100500000000343e-01
1.716663999999999968e-01 6.812743999999999467e-01 6.934272299999999500e-01 3.939600500000000061e-01 4.147683600000000026e-01 6.873354900000000489e-01 6.432489099999999516e-01
1.783462000000000103e-01 6.760147600000000478e-01 6.787761500000000225e-01 3.974240299999999837e-01 3.916824500000000153e-01 6.724238299999999446e-01 6.309255999999999753e-01
1.912523399999999929e-01 6.861802500000000471e-01 6.666807300000000547e-01 4.087083599999999928e-01 3.685952200000000012e-01 6.604134400000000182e-01 6.181093600000000521e-01
2.041591199999999995e-01 6.473211300000000223e-01 5.977428299999999473e-01 4.199926999999999966e-01 3.611145800000000183e-01 6.527925100000000480e-01 6.331316500000000458e-01
2.170659000000000061e-01 6.485947600000000479e-01 5.992664100000000271e-01 4.312770300000000057e-01 4.004339599999999777e-01 6.936043699999999701e-01 6.594549299999999947e-01
2.299726800000000126e-01 6.909092100000000514e-01 6.026738400000000162e-01 4.425613600000000147e-01 4.169697099999999934e-01 7.173622499999999791e-01 6.902788199999999597e-01
2.428794599999999915e-01 6.986099799999999638e-01 6.042446200000000101e-01 4.538456900000000238e-01 4.335067699999999857e-01 6.850695599999999663e-01 6.784033200000000319e-01
2.557862399999999981e-01 6.815102600000000344e-01 6.031561300000000125e-01 4.651300199999999774e-01 4.500438299999999781e-01 6.763798300000000152e-01 6.653215199999999996e-01
2.686930200000000046e-01 6.901662600000000314e-01 5.977996100000000368e-01 4.764143499999999865e-01 4.665808900000000259e-01 6.920801800000000448e-01 6.617147799999999469e-01
2.815997900000000165e-01 6.657298699999999458e-01 5.979319800000000296e-01 5.041414199999999513e-01 4.831179500000000182e-01 7.099071999999999605e-01 7.050546399999999547e-01
2.945065700000000231e-01 6.595503799999999917e-01 4.359029500000000112e-01 5.412744000000000444e-01 5.119865099999999503e-01 7.059527700000000072e-01 7.100082599999999466e-01
3.074133499999999741e-01 6.741986500000000104e-01 4.969950399999999990e-01 5.784073699999999763e-01 5.885159199999999702e-01 8.059152200000000432e-01 8.022039600000000492e-01
3.203201299999999807e-01 6.661072399999999893e-01 5.110683099999999701e-01 6.155403499999999584e-01 6.589761800000000225e-01 8.303303399999999446e-01 8.303479700000000463e-01
3.332269099999999873e-01 6.945650100000000382e-01 5.001465600000000178e-01 6.526733300000000515e-01 7.269025900000000151e-01 8.758806300000000489e-01 8.734934300000000151e-01
3.829695900000000264e-01 6.983741300000000374e-01 5.030901300000000242e-01 6.898063100000000336e-01 7.948276800000000364e-01 8.603805799999999504e-01 8.709263699999999497e-01
4.182447699999999879e-01 6.940461300000000389e-01 5.745265400000000300e-01 7.098779600000000300e-01 8.365100699999999945e-01 8.937624199999999464e-01 8.828331099999999765e-01
4.175311899999999965e-01 6.543497099999999733e-01 5.798270399999999603e-01 7.106670099999999879e-01 8.557347400000000492e-01 8.915622100000000216e-01 9.216619499999999521e-01
4.168182400000000065e-01 6.865340399999999565e-01 5.688765199999999966e-01 7.114560699999999960e-01 8.749607400000000146e-01 9.107866599999999702e-01 9.116384100000000101e-01
4.161053000000000113e-01 6.868170700000000295e-01 5.752651199999999632e-01 7.122451199999999538e-01 8.950685800000000025e-01 9.660375900000000016e-01 9.616415299999999666e-01
4.153923500000000213e-01 6.515665800000000063e-01 5.711194899999999519e-01 7.130341700000000227e-01 9.153052299999999697e-01 9.387853499999999629e-01 9.326071299999999509e-01
4.146794100000000260e-01 6.510476899999999567e-01 5.751135699999999629e-01 7.138235000000000552e-01 9.355418699999999976e-01 8.959156799999999921e-01 9.112149000000000498e-01
3.879869100000000182e-01 6.671700799999999987e-01 5.734288400000000507e-01 7.146125500000000130e-01 9.089981999999999784e-01 8.436880900000000016e-01 8.505755499999999580e-01
3.464338800000000274e-01 6.651520100000000157e-01 5.803473000000000104e-01 6.238096499999999933e-01 8.616698400000000202e-01 7.599721499999999574e-01 7.820197700000000030e-01
3.048801999999999901e-01 6.565195999999999810e-01 5.759369399999999528e-01 5.105052300000000320e-01 8.094590999999999870e-01 7.266403799999999746e-01 7.366318099999999980e-01
2.693277299999999874e-01 7.154517400000000027e-01 5.803380999999999679e-01 3.972005200000000014e-01 7.583996299999999913e-01 7.224825099999999667e-01 7.321450900000000539e-01
2.718672400000000100e-01 7.131521199999999450e-01 5.787005600000000305e-01 3.580076099999999761e-01 7.357815800000000461e-01 7.341376800000000147e-01 7.539590800000000037e-01
2.744067499999999771e-01 6.635128000000000137e-01 5.741670399999999619e-01 3.612102300000000210e-01 7.131635400000000402e-01 7.330406999999999895e-01 7.418683499999999542e-01
2.769462599999999997e-01 6.895648199999999672e-01 5.738075299999999546e-01 3.644131299999999740e-01 6.966028300000000062e-01 7.698402300000000142e-01 7.779773800000000517e-01
2.794857600000000275e-01 6.693267099999999914e-01 5.818616800000000477e-01 3.792459899999999773e-01 7.034486899999999876e-01 7.934885699999999487e-01 7.664299199999999868e-01
2.820252699999999946e-01 6.595739699999999539e-01 5.558349599999999890e-01 4.208604899999999760e-01 7.102945600000000193e-01 7.865859200000000495e-01 7.857480100000000522e-01
2.845647800000000172e-01 6.964695699999999823e-01 5.488029300000000221e-01 4.624749799999999800e-01 7.171417399999999720e-01 7.816644000000000370e-01 7.969604799999999711e-01
2.871036499999999880e-01 6.840221499999999955e-01 5.708298200000000433e-01 5.040897600000000534e-01 7.239876100000000037e-01 8.144641099999999634e-01 8.087561399999999567e-01
2.896431600000000106e-01 6.616966899999999763e-01 5.808771600000000035e-01 5.457042500000000018e-01 7.308334800000000353e-01 8.080731700000000073e-01 8.025545699999999671e-01
2.921826699999999777e-01 6.635717599999999550e-01 5.760693099999999456e-01 5.630338400000000076e-01 7.376806599999999881e-01 8.039278300000000099e-01 7.980522199999999788e-01
2.947221700000000055e-01 6.875953999999999677e-01 5.781895099999999621e-01 5.529167900000000468e-01 7.391920299999999999e-01 7.544465799999999778e-01 7.769672199999999584e-01
2.972616799999999726e-01 6.702347600000000405e-01 5.837167500000000064e-01 5.427997300000000358e-01 7.188778500000000404e-01 7.298092400000000257e-01 7.395894100000000027e-01
2.998011899999999952e-01 6.578757899999999603e-01 5.788045400000000340e-01 5.326829499999999884e-01 6.687252000000000196e-01 7.063048699999999736e-01 7.043447499999999639e-01
3.023407000000000178e-01 6.975486199999999526e-01 5.747444699999999518e-01 5.225659000000000276e-01 6.707162700000000033e-01 7.592569999999999597e-01 7.526729399999999570e-01
3.048795699999999886e-01 6.649043599999999721e-01 5.723499399999999460e-01 5.124488499999999558e-01 6.803457000000000532e-01 7.564621400000000051e-01 7.424758399999999980e-01
3.074190800000000112e-01 6.524510500000000324e-01 5.745173300000000483e-01 5.275046599999999586e-01 6.899751200000000528e-01 7.907969900000000329e-01 7.749503599999999492e-01
3.099585799999999836e-01 6.707315400000000150e-01 5.810191200000000000e-01 5.328285499999999564e-01 6.996045499999999917e-01 7.975900999999999685e-01 7.832330100000000073e-01
3.124980900000000061e-01 6.622981300000000404e-01 5.994559499999999597e-01 4.703986600000000240e-01 7.092339699999999914e-01 7.751686100000000357e-01 7.748236600000000251e-01
2.704502599999999979e-01 6.808852399999999472e-01 5.983010800000000406e-01 4.622208099999999820e-01 7.188633899999999910e-01 8.048151099999999447e-01 7.860517500000000490e-01
2.752984099999999934e-01 6.734203199999999612e-01 6.057965899999999682e-01 4.673714700000000111e-01 7.284914999999999585e-01 7.766505500000000506e-01 7.919200800000000262e-01
2.764330099999999790e-01 6.807319299999999851e-01 5.850603899999999857e-01 4.725224100000000038e-01 7.381209300000000084e-01 7.751827000000000023e-01 7.839897700000000302e-01
2.754440499999999958e-01 6.754752400000000323e-01 5.995031400000000454e-01 4.776730800000000277e-01 7.363033399999999729e-01 7.719840999999999509e-01 7.681864299999999757e-01
2.744544500000000165e-01 6.794582900000000203e-01 6.001465599999999956e-01 4.828237499999999960e-01 7.246880999999999462e-01 7.561804600000000542e-01 7.776562799999999775e-01
2.734648499999999816e-01 6.773355699999999979e-01 6.023043599999999831e-01 4.879744100000000251e-01 7.130741699999999517e-01 7.571240799999999771e-01 7.550421400000000283e-01
2.724758800000000036e-01 6.691969800000000523e-01 6.069326600000000127e-01 4.931250799999999934e-01 7.060587699999999467e-01 7.722829900000000025e-01 7.580170899999999490e-01
2.714862800000000242e-01 6.577932399999999458e-01 6.005632400000000537e-01 4.982757400000000225e-01 7.068026299999999873e-01 7.578627000000000002e-01 7.411792900000000461e-01
2.704966799999999894e-01 6.873949200000000204e-01 5.965031699999999715e-01 5.034266899999999545e-01 7.075451699999999455e-01 7.560474499999999543e-01 7.671814700000000320e-01
2.695070800000000100e-01 6.580762700000000187e-01 5.993327899999999486e-01 5.085773500000000391e-01 7.131885100000000532e-01 7.873589699999999914e-01 7.783331900000000081e-01
2.795487300000000230e-01 6.803663500000000086e-01 6.024179299999999904e-01 5.166905600000000209e-01 7.270984099999999728e-01 7.672378399999999488e-01 7.721680699999999842e-01
3.020570499999999936e-01 6.865340399999999565e-01 6.056358299999999861e-01 5.281517100000000520e-01 7.410069999999999713e-01 8.079448500000000477e-01 8.057846600000000414e-01
3.154528999999999805e-01 6.572153800000000157e-01 5.974819300000000499e-01 5.396131299999999964e-01 7.549155800000000305e-01 8.338481800000000499e-01 8.183561700000000494e-01
2.849807200000000207e-01 6.557176799999999695e-01 6.016513500000000292e-01 5.510742800000000274e-01 7.616510499999999961e-01 8.016900599999999821e-01 8.094209100000000490e-01
3.035242699999999849e-01 6.594206599999999918e-01 6.111822599999999772e-01 5.584357300000000190e-01 7.406613499999999961e-01 7.661956399999999556e-01 7.837380900000000539e-01
2.783123599999999809e-01 6.629939099999999641e-01 6.397546800000000200e-01 5.397764099999999843e-01 7.196716499999999961e-01 7.584917799999999488e-01 7.697086100000000153e-01
2.802775699999999759e-01 6.604348500000000177e-01 6.150339900000000304e-01 5.211170899999999495e-01 7.039270800000000383e-01 7.112435999999999758e-01 7.541257000000000099e-01
2.822421399999999747e-01 6.540666800000000114e-01 5.457457900000000084e-01 5.024577799999999650e-01 7.084572599999999776e-01 7.228846799999999462e-01 7.484378900000000501e-01
2.842073500000000252e-01 6.522505699999999740e-01 5.343981599999999554e-01 4.837984599999999857e-01 7.129874299999999776e-01 7.911960300000000501e-01 7.779773800000000517e-01
2.861719300000000188e-01 6.837862900000000188e-01 5.282554999999999890e-01 4.651391400000000065e-01 7.175176100000000279e-01 8.006415999999999533e-01 8.155096600000000251e-01
2.881371300000000191e-01 6.512363799999999481e-01 5.442977900000000036e-01 4.464798200000000272e-01 7.220464800000000460e-01 7.965807599999999988e-01 7.844549299999999947e-01
2.901023400000000141e-01 6.728188800000000080e-01 3.527040129899998711e-01 4.278204999999999925e-01 7.256198900000000451e-01 7.937373800000000479e-01 7.900174777999999787e-01
2.920669200000000076e-01 6.582472600000000007e-01 5.353915000000000202e-01 4.091611800000000132e-01 7.103707900000000297e-01 7.589471500000000148e-01 7.736590199999999751e-01
2.940321300000000027e-01 6.920295400000000541e-01 5.621663900000000158e-01 3.905018699999999732e-01 7.116114300000000448e-01 7.581021199999999904e-01 7.762035200000000357e-01
2.959967000000000015e-01 6.540666800000000114e-01 4.919980400000000254e-01 3.718425499999999939e-01 7.047287599999999541e-01 7.799039199999999727e-01 7.599506400000000106e-01
2.979619099999999965e-01 6.748472599999999488e-01 4.308395600000000103e-01 3.531832300000000147e-01 6.978447800000000534e-01 7.302520999999999596e-01 7.254523200000000394e-01
2.999264799999999953e-01 6.432761599999999858e-01 3.683086799999999994e-01 3.462339899999999915e-01 6.942700499999999719e-01 7.525890800000000214e-01 7.234701700000000235e-01
3.000231500000000162e-01 6.529699300000000317e-01 2.658857600000000265e-01 3.525198800000000077e-01 6.962768900000000372e-01 7.086866000000000554e-01 7.283630500000000119e-01
2.957607500000000167e-01 6.644208499999999518e-01 2.597530699999999748e-01 3.588054999999999994e-01 7.281300899999999521e-01 7.470244000000000328e-01 7.697086100000000153e-01
2.914977100000000210e-01 6.918172700000000397e-01 2.381650999999999907e-01 3.650911199999999912e-01 7.338338800000000495e-01 7.448570500000000205e-01 7.697086100000000153e-01
2.872353000000000267e-01 6.688078200000000528e-01 2.715361700000000211e-01 3.713767399999999830e-01 7.395376799999999751e-01 7.475689699999999993e-01 7.458656200000000069e-01
2.829729000000000272e-01 6.953433500000000267e-01 3.277302400000000060e-01 3.776626399999999939e-01 7.406298100000000550e-01 7.450291799999999576e-01 7.529523900000000269e-01
2.787098599999999760e-01 6.808380600000000227e-01 3.620056300000000227e-01 3.839482599999999857e-01 7.339429600000000331e-01 7.485517099999999813e-01 7.681933699999999865e-01
2.744474499999999817e-01 6.629939099999999641e-01 3.653559000000000112e-01 3.902338799999999774e-01 7.272548100000000293e-01 7.185765899999999595e-01 7.136254100000000156e-01
2.701844099999999860e-01 6.741160999999999959e-01 3.871740699999999813e-01 3.965194899999999745e-01 7.184664899999999577e-01 7.141041900000000275e-01 7.268443300000000384e-01
